match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder,id,venue,current_score,target_runs,runs_left,over_ball,balls_left,wickets,crr,rrr,result
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,BB McCullum,SB Joshi,DJ Hussey,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,125,200,75,13.166666666666666,41,2,9.49367088607595,10.975609756097562,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,DJ Hussey,SB Joshi,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,125,200,75,13.333333333333334,40,2,9.375,11.25,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,DJ Hussey,SB Joshi,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,126,200,74,13.5,39,2,9.333333333333334,11.384615384615385,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,BB McCullum,SB Joshi,DJ Hussey,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,127,200,73,13.666666666666666,38,2,9.292682926829269,11.526315789473685,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,DJ Hussey,SB Joshi,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,128,200,72,13.833333333333334,37,2,9.25301204819277,11.675675675675675,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,BB McCullum,SB Joshi,DJ Hussey,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,130,200,70,14.0,36,2,9.285714285714286,11.666666666666666,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,DJ Hussey,CL White,BB McCullum,4,0,4,,0,,,,335982.0,M Chinnaswamy Stadium,134,200,66,14.166666666666666,35,2,9.458823529411765,11.314285714285715,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,DJ Hussey,CL White,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,135,200,65,14.333333333333334,34,2,9.41860465116279,11.470588235294118,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,BB McCullum,CL White,DJ Hussey,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,141,200,59,14.5,33,2,9.724137931034482,10.727272727272727,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,BB McCullum,CL White,DJ Hussey,4,0,4,,0,,,,335982.0,M Chinnaswamy Stadium,145,200,55,14.666666666666666,32,2,9.886363636363637,10.3125,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,BB McCullum,CL White,DJ Hussey,0,2,2,wides,0,,,,335982.0,M Chinnaswamy Stadium,147,200,53,14.833333333333334,31,2,9.910112359550562,10.258064516129032,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,DJ Hussey,CL White,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,148,200,52,15.0,30,2,9.866666666666667,10.4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,7,BB McCullum,CL White,DJ Hussey,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,154,200,46,15.166666666666666,29,2,10.153846153846155,9.517241379310345,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,154,200,46,15.166666666666666,29,2,10.153846153846155,9.517241379310345,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,DJ Hussey,AA Noffke,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,155,200,45,15.333333333333334,28,2,10.108695652173912,9.642857142857142,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,BB McCullum,AA Noffke,DJ Hussey,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,157,200,43,15.5,27,2,10.129032258064516,9.555555555555555,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,BB McCullum,AA Noffke,DJ Hussey,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,157,200,43,15.666666666666666,26,2,10.02127659574468,9.923076923076923,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,BB McCullum,AA Noffke,DJ Hussey,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,158,200,42,15.833333333333334,25,2,9.978947368421052,10.08,0
